"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 17:05:00";"1";"0";"68";"2,87";"4194304";"66689";"1,59";"0";"13";"84";"0";"0"
"04.12.2015 17:10:00";"1";"0";"68";"2,86";"4194304";"75078";"1,79";"0";"10";"84";"0";"0"
"04.12.2015 17:15:00";"1";"0";"67";"2,84";"4194304";"83467";"1,99";"0";"11";"84";"0";"0"
"04.12.2015 17:20:00";"1";"0";"68";"2,85";"4194304";"52429";"1,25";"0";"10";"84";"0";"0"
"04.12.2015 17:25:00";"1";"0";"69";"2,89";"4194304";"75078";"1,79";"0";"11";"84";"0";"0"
"04.12.2015 17:30:00";"1";"0";"67";"2,84";"4194304";"83467";"1,99";"0";"10";"84";"0";"0"
"04.12.2015 17:35:00";"1";"0";"68";"2,87";"4194304";"127926";"3,05";"0";"12";"84";"0";"0"
"04.12.2015 17:40:00";"1";"0";"68";"2,86";"4194304";"158964";"3,79";"0";"11";"84";"0";"0"
"04.12.2015 17:45:00";"1";"0";"68";"2,87";"4194304";"111149";"2,65";"0";"12";"84";"0";"0"
"04.12.2015 17:50:00";"1";"0";"68";"2,85";"4194304";"102760";"2,45";"0";"11";"84";"0";"0"
"04.12.2015 17:55:00";"1";"0";"68";"2,87";"4194304";"85983";"2,05";"0";"12";"84";"0";"0"
"04.12.2015 18:00:00";"1";"0";"68";"2,85";"4194304";"66689";"1,59";"0";"11";"84";"0";"0"
"04.12.2015 18:05:00";"1";"0";"72";"3,05";"4194304";"80531";"1,92";"0";"13";"84";"0";"0"
"04.12.2015 18:10:00";"1";"0";"69";"2,89";"4194304";"55365";"1,32";"0";"10";"84";"0";"0"
"04.12.2015 18:15:00";"1";"0";"68";"2,86";"4194304";"130862";"3,12";"0";"11";"84";"0";"0"
"04.12.2015 18:20:00";"1";"0";"68";"2,87";"4194304";"91855";"2,19";"0";"12";"84";"0";"0"
